source,row,task,before_url,after_url,decision
Завершенные_задачи__Асфальт__,3405,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/113077/5669840/Aflpqt9156xN.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1198609/GC3Dut.jpeg,good
Завершенные_задачи__Асфальт__,6204,Ямы и выбоины в асфальтобетонном покрытии (Лотковая часть),https://ckkb-mos.online/storage/uploads/images/10645/134198/5652598/A83xcwGaVjNl.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1125981/3LHaWF.jpeg,good
Завершенные_задачи__Асфальт__,18616,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/119517/5686747/a7Q4HUIsxbEL.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1281611/D95fX4.jpg,good
Завершенные_задачи__Асфальт__,2955,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/111510/5673923/QKITBA2OXlt5.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1215663/chRad8.jpg,good
Завершенные_задачи__Асфальт__,244,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/134937/5688299/Y7Bct5QjyaxI.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1287901/yDZkz0.jpeg,good
Завершенные_задачи__Асфальт__,22425,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/124902/5678248/18goljB8sWez.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1238952/uUOXcB.jpg,good
Завершенные_задачи__Асфальт__,8802,Ямы и выбоины в асфальтобетонном покрытии (Обочина),https://ckkb-mos.online/storage/uploads/images/10645/132522/5637234/x7b5JUgu3KhO.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1063320/iwe4ol.jpeg,good
Завершенные_задачи__Асфальт__,17622,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/142191/5687707/kHY8WmOJ8pBB.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1289918/tVTAEl.jpeg,good
Завершенные_задачи__Асфальт__,10867,Ямы и выбоины в асфальтобетонном покрытии (Лотковая часть),https://ckkb-mos.online/storage/uploads/images/10645/115147/5627137/d4HxG58qVYfd.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1021217/TAkxAi.jpg,good
Завершенные_задачи__Асфальт__,29682,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/140238/5641975/QmSUd58gHUt3.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1083178/NNyy8Q.jpeg,good
Завершенные_задачи__Асфальт__,37044,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/145961/5613932/rbiRYga93wbi.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/975879/HVMQsI.jpg,good
Завершенные_задачи__Асфальт__,28739,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/128554/5647944/MR7M2bvLhaSK.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1108442/rKEcOY.jpeg,good
Завершенные_задачи__Асфальт__,37662,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),https://ckkb-mos.online/storage/uploads/images/10645/121814/5614189/3IIB2rQjKhrd.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/970487/R4C4wF.jpeg,good
Завершенные_задачи__Асфальт__,655,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/135998/5685271/mB1CmgtWcv6G.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1276461/nnxLAg.jpg,good
Завершенные_задачи__Асфальт__,5063,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/111462/5656900/TsD0HMKOSyyQ.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1144774/QD23rq.jpeg,good
Завершенные_задачи__Асфальт__,10012,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/111608/5632369/e6EmiMiuABpf.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1038204/u6KG6D.jpg,good
Завершенные_задачи__Асфальт__,36632,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/144293/5615728/C47Sj0VFMGMP.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/982657/pw7r4n.jpeg,good
Завершенные_задачи__Асфальт__,2411,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/131932/5677742/fxdUHV1m3lMz.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1233907/nic3v3.png,bad
Завершенные_задачи__Асфальт__,24810,Ямы и выбоины в асфальтобетонном покрытии (Гостевая парковка),https://ckkb-mos.online/storage/uploads/images/10645/138101/5670512/fFnOxRB4NWvC.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1202838/VGHZ8t.jpg,good
Завершенные_задачи__Асфальт__,39116,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/117739/5604164/HIweqNeI6g1f.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/948671/R7PHZL.jpeg,good
Завершенные_задачи__Асфальт__,37100,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/146103/5613942/16EJvsnAbhrk.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/975508/5CZAcB.jpeg,good
Завершенные_задачи__Асфальт__,9949,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/134478/5632343/BosHU7VvP1Av.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1039901/jfQ54g.jpg,good
Завершенные_задачи__Асфальт__,28879,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),https://ckkb-mos.online/storage/uploads/images/10645/122933/5648361/bnX0m78GAQri.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1105113/lfK9wv.jpg,good
Завершенные_задачи__Асфальт__,8572,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/134469/5639835/TesGyPZWkm0S.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1068377/75HSi2.jpg,good
Завершенные_задачи__Асфальт__,2801,Ямы и выбоины в асфальтобетонном покрытии (Парковка),https://ckkb-mos.online/storage/uploads/images/10645/131677/5674439/lQorAdPiOkXB.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1221844/l7rpC4.jpg,good
Завершенные_задачи__Асфальт__,20735,Ямы и выбоины в асфальтобетонном покрытии (Гостевая парковка),https://ckkb-mos.online/storage/uploads/images/10645/144933/5681688/2TOgmwCCIsZV.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1259765/T4w9Jv.jpg,good
Завершенные_задачи__Асфальт__,24507,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),https://ckkb-mos.online/storage/uploads/images/10645/138343/5671995/TSFoFAxqPVwz.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1208130/SprV6e.jpeg,good
Завершенные_задачи__Асфальт__,2672,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/133434/5676508/BM8rk9KthFze.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1227422/ZLrHER.jpeg,good
Завершенные_задачи__Асфальт__,24049,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/120541/5673877/KbBkfhO1G0eT.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1215081/Tluql5.jpg,good
Завершенные_задачи__Асфальт__,14113,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/134400/5612047/jICQKXfo07KB.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/970152/p7JokT.jpg,good
Завершенные_задачи__Асфальт__,16779,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/136431/5599713/jduh1fJpSNNf.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/937647/BLB43U.jpg,good
Завершенные_задачи__Асфальт__,6914,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/132045/5648657/qbwCqmgvoISS.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1102582/enYhD2.jpg,good
Завершенные_задачи__Асфальт__,23771,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/121077/5675040/yVLGo1JVwPUk.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1218538/uSfDKq.jpeg,good
Завершенные_задачи__Асфальт__,37593,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/117922/5613186/f1e3VPer692i.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/970976/3L1dim.jpg,good
Завершенные_задачи__Асфальт__,27304,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/141354/5655828/Z0AcL1kjXBjg.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1140935/x2VnTu.jpg,good
Завершенные_задачи__Асфальт__,41663,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/138651/5594014/zjrdNA1DUoMA.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/926436/DCeYIZ.jpeg,good
Завершенные_задачи__Асфальт__,10385,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/135921/5628936/jd6ITQrS6HNO.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1029558/FCa7gV.jpeg,good
Завершенные_задачи__Асфальт__,15912,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/136207/5606282/DIHtuS6XM2FI.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/953783/kp4siT.jpeg,good
Завершенные_задачи__Асфальт__,10928,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/116477/5627138/BdtsHkXVyJZS.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1020531/IAKGGR.jpg,good
Завершенные_задачи__Асфальт__,11896,Ямы и выбоины в асфальтобетонном покрытии (Лотковая часть),https://ckkb-mos.online/storage/uploads/images/10645/112840/5618889/GAaeDseoGJBD.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/999289/kWt98w.jpeg,good
Завершенные_задачи__Асфальт__,27701,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/145850/5653511/FZooC96qQBEx.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1132952/o07aRH.pdf,good
Завершенные_задачи__Асфальт__,1660,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/129195/5681592/m1NGRPP3VAiX.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1256347/cj6vsp.jpeg,good
Завершенные_задачи__Асфальт__,12049,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/135784/5618938/Q1rCVA2fsbFe.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/996486/9DAcnB.jpg,good
Завершенные_задачи__Асфальт__,22335,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/143473/5678168/xBLP1tR3iQO6.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1239958/Mzgygc.jpg,good
Завершенные_задачи__Асфальт__,27661,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/127331/5655727/gEPFnha1kNaY.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1134542/bLRris.jpeg,good
Завершенные_задачи__Асфальт__,16687,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/135306/5598856/sFUhRYLsCYps.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/938957/ruWNch.jpg,good
Завершенные_задачи__Асфальт__,17949,Ямы и выбоины в асфальтобетонном покрытии (Гостевая парковка),https://ckkb-mos.online/storage/uploads/images/10645/143451/5688600/2osDSGSraq61.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1287350/SOtGxY.jpeg,good
Завершенные_задачи__Асфальт__,10703,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/134572/5627490/DL1hfDB6l0P4.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1023336/EZsDQZ.jpg,good
Завершенные_задачи__Асфальт__,7273,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/134916/5644424/2h8h93K04YJb.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1096510/2UiyBr.jpeg,good
Завершенные_задачи__Асфальт__,25705,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/117616/5666150/qJLAhacq1XS4.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1179124/lnu0fm.jpeg,good
Завершенные_задачи__Асфальт__,2591,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/116258/5676798/h17GwPJ8oBl1.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1229056/hDBlvq.jpg,good
Завершенные_задачи__Асфальт__,31611,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/146187/5634724/aMiJ9Cm2Qs5o.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1045906/u3CTPx.jpg,good
Завершенные_задачи__Асфальт__,14950,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/134665/5609015/t4wAxRhWOaCi.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/962404/eiaKhM.jpeg,good
Завершенные_задачи__Асфальт__,13405,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/134354/5615045/XWQOUZu2dQPy.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/980423/nAKYtb.jpg,good
Завершенные_задачи__Асфальт__,30919,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/112030/5638015/ehJAMbCXJWfn.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1057376/wZa11I.jpeg,good
Завершенные_задачи__Асфальт__,23502,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/112030/5674854/IqZjSXLMCjAs.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1222320/DldPgp.jpg,good
Завершенные_задачи__Асфальт__,20523,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/124920/5682129/2by0tDL63g2T.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1262179/GulN9c.jpg,good
Завершенные_задачи__Асфальт__,15298,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/133013/5607388/00SIqLxoC9lY.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/960878/rkTks1.jpg,good
Завершенные_задачи__Асфальт__,14982,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/133592/5609307/zOjxUPiGei4C.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/962327/suNEgg.jpg,good
Завершенные_задачи__Асфальт__,1582,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/115192/5681595/NQNXzCi1zM4H.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1258923/yP98Je.jpg,good
Завершенные_задачи__Асфальт__,12971,Ямы и выбоины в асфальтобетонном покрытии (Лотковая часть),https://ckkb-mos.online/storage/uploads/images/10645/116367/5614865/1H68NC3Lr8DI.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/984329/7MIYYe.jpg,good
Завершенные_задачи__Асфальт__,26775,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/117950/5660467/JFkGsdaKobYI.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1156385/WyNIIb.jpeg,good
Завершенные_задачи__Асфальт__,22072,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/143567/5679834/B3bnHVz2vy2V.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1243778/LW9LZI.jpg,good
Завершенные_задачи__Асфальт__,18745,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/141292/5686562/6BpZFRhefnAz.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1281016/N8BQ01.pdf,good
Завершенные_задачи__Асфальт__,4669,Ямы и выбоины в асфальтобетонном покрытии (Лотковая часть),https://ckkb-mos.online/storage/uploads/images/10645/153953/5659063/bYKNmlUarXMa.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1154368/HG0u4a.jpg,good
Завершенные_задачи__Асфальт__,18779,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/141163/5686583/VcQqZaYKGc66.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1280878/d8kpGm.jpg,good
Завершенные_задачи__Асфальт__,23602,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/113400/5674874/r5pVDPNQ6HzF.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1220754/QBVB2O.jpeg,good
Завершенные_задачи__Асфальт__,34194,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/119808/5624302/IrbhM5F3JaRS.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1008688/KhU4td.jpeg,good
Завершенные_задачи__Асфальт__,26856,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/119705/5659421/Q1bdcFvPuf7p.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1153081/zxvvF9.jpeg,good
Завершенные_задачи__Асфальт__,35998,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),https://ckkb-mos.online/storage/uploads/images/10645/139560/5618423/7qoR8lUHbjVx.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/991694/4yaxD3.jpeg,good
Завершенные_задачи__Асфальт__,22265,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/117452/5678210/GN9iuUdYsb2c.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1240801/XTBzaL.jpeg,good
Завершенные_задачи__Асфальт__,1848,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/129010/5680199/w7NSluvCiagw.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1252369/rkAn4j.jpeg,good
Завершенные_задачи__Асфальт__,7763,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/132355/5642383/0y1ec2aJH2hK.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1085712/bCKw6k.jpeg,good
Завершенные_задачи__Асфальт__,17570,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/115431/5687834/VY4YmZYKZlIo.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1290409/tep0kO.jpg,good
Завершенные_задачи__Асфальт__,11996,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/131975/5618990/pRen9lBXcyr1.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/997320/bihm6N.jpg,good
Завершенные_задачи__Асфальт__,38983,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/113811/5604148/OzmwWDGs8nCF.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/949947/kenFcv.jpeg,good
Завершенные_задачи__Асфальт__,17860,Ямы и выбоины в асфальтобетонном покрытии (Гостевая парковка),https://ckkb-mos.online/storage/uploads/images/10645/113371/5688112/ab6TaEXkbkkp.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1287893/C2O0sQ.jpg,good
Завершенные_задачи__Асфальт__,2560,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/111410/5676690/dKyKUaMQlVmN.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1230029/SMbX0I.jpeg,good
Завершенные_задачи__Асфальт__,7294,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/114519/5644632/i6emyjpSTqp9.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1095698/SYKPkY.jpeg,good
Завершенные_задачи__Асфальт__,40054,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/112275/5599601/JFsnUYByKQhS.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/940706/TD3gt2.jpeg,good
Завершенные_задачи__Асфальт__,29198,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/122123/5646524/tp55Rdo18K5M.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1096632/VCiqrU.jpeg,good
Завершенные_задачи__Асфальт__,23237,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),https://ckkb-mos.online/storage/uploads/images/10645/138493/5676289/woInQqmsPFrH.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1226954/wwlhgl.jpg,good
Завершенные_задачи__Асфальт__,21098,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/128451/5680992/v3q9yPeR4MKN.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1255810/T6hZVC.jpg,good
Завершенные_задачи__Асфальт__,29320,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/122583/5646125/HGdyQQakSIvs.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1094219/7WjONR.jpeg,good
Завершенные_задачи__Асфальт__,40698,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/115389/5596516/xJJbGy92St5M.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/934733/T47gfD.jpg,good
Завершенные_задачи__Асфальт__,34328,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/136702/5622739/Y4JC78YdmWFi.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1006965/MwtFd0.jpg,good
Завершенные_задачи__Асфальт__,7782,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/132441/5642182/jDl22prJMEB8.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1085641/ngh7zd.jpeg,good
Завершенные_задачи__Асфальт__,25879,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/141774/5666463/63U4hOvGI1h8.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1175955/ryteSD.jpeg,good
Завершенные_задачи__Асфальт__,38718,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/122796/5606067/cffywG2Ueh3k.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/953470/ElSLR0.jpeg,good
Завершенные_задачи__Асфальт__,12770,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),https://ckkb-mos.online/storage/uploads/images/10645/132365/5617236/Kqa25hhL4tn7.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/987062/DFTCGn.jpg,good
Завершенные_задачи__Асфальт__,17122,Ямы и выбоины в асфальтобетонном покрытии (Обочина),https://ckkb-mos.online/storage/uploads/images/10645/133878/5596616/7fqBYOEqftQu.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/930059/2llnI6.jpg,good
Завершенные_задачи__Асфальт__,2974,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/111416/5674303/EzkVe7WDknLl.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1215380/OEoH89.jpeg,good
Завершенные_задачи__Асфальт__,29296,Ямы и выбоины в асфальтобетонном покрытии (Проезд),https://ckkb-mos.online/storage/uploads/images/10645/120314/5646383/zlyQZNDlajRL.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1094740/qGkdFe.jpeg,good
Завершенные_задачи__Асфальт__,116,Ямы и выбоины в асфальтобетонном покрытии (Обочина),https://ckkb-mos.online/storage/uploads/images/10645/132502/5688266/MxR4SoUwcqM6.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1290141/6z2Xkk.jpg,good
Завершенные_задачи__Асфальт__,34892,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),https://ckkb-mos.online/storage/uploads/images/10645/125454/5621643/dr89LR0qBfyy.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1002400/Rp2muA.jpg,good
Завершенные_задачи__Асфальт__,36148,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),https://ckkb-mos.online/storage/uploads/images/10645/120270/5617445/o6UCDGAMRP33.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/990382/oKNw2U.jpeg,good
Завершенные_задачи__Асфальт__,13234,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),https://ckkb-mos.online/storage/uploads/images/10645/128887/5614870/R5W2NWZL6xr6.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/982163/LR9FMR.jpg,good
Завершенные_задачи__Асфальт__,24477,Ямы и выбоины в асфальтобетонном покрытии (Гостевая парковка),https://ckkb-mos.online/storage/uploads/images/10645/115406/5671549/TdwE9HJkm1WP.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1208591/c4cv4Z.jpg,good
